"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
0,0,0,0,0,0,0,0,0,0,0,0,3071.67722320557,4086.03994750977,4633.21496582031,2616.8655090332,3477.0859375,2360.4443063736,1352.80871582031,4648.52685546875,4712.51306152344,4722.27099609375,4731.98803710938,4741.6669921875,4451.16430664062,702.570709228516,3008.21461486816,11041.0229492188,88143.8193359375,62856.189453125,47146.8095703125,29519.6005859375,16632.6472167969,9853.36572265625,9276.47094726562,14825.6833496094,68155.8291015625,41451.5385742188,13469.7479705811,0,8965.93798828125,28568.4599609375,91087.65625,70828.3095703125,34142.958984375,29051.5502929688,24129.6025390625,25270.490234375,24743.494140625,23402.4038085938,30153.8173828125,33908.9892578125,32298.2783203125,27625.5581054688,19938.7797851562,20039.1533203125,16433.017578125,9159.12915039062,10275.5698242188,8604.43310546875,6994.68200683594,10386.3648681641,13589.298828125,16091.7526855469,20530.2749023438,18955.4750976562,24524.2729492188,23766.3237304688,17289.8740234375,16250.3649902344,12152.2420654297,12979.2468261719,14081.6462402344,14114.8352050781,14773.125,11537.9008789062,8040.47692871094,10932.7258300781,12194.7497558594,14534.6706542969,11521.0288085938,9874.501953125,8859.03881835938,11812.7377929688,12012.6469726562,20931.3706054688,19353.4951171875,17842.4677734375,18436.2744140625,21143.0717773438,23051.4228515625,17427.6298828125,16959.4580078125,22916.1770019531,15617.8388671875,13022.7619628906,13754.2119140625,15149.6682128906,17386.1674804688,13855.0788574219,12754.3298339844,17015.5927734375,16155.1811523438,15137.2509765625,17186.8747558594,23971.8984375,24399.6687011719,24482.1469726562,21199.2680664062,20632.8828125,14777.6040039062,11744.2172851562,14501.2778320312,17127.361328125,17409.220703125,17439.4541015625,21018.916015625,21148.3940429688,11391.9682617188,14374.2592773438,14388.3571777344,11901.2578125,19015.072265625,21138.56640625,24432.2192382812,21053.3781738281,15172.6791992188,15231.3740234375,20348.0129394531,34850.92578125,41187.9116210938,26873.1108398438,34265.2158203125,40083.9262695312,31179.15625,19949.0034179688,21159.4145507812,23890.0200195312,17487.1899414062,17686.6147460938,17621.6640625,14340.955078125,13467.6049804688,12570.8969726562,14637.9938964844,9999.27099609375,11192.2182617188,6833.73400878906,13771.6437988281,23283.0034179688,33167.2348632812,18047.9990234375,31596.0534667969,129529.412109375,61962.3818359375,8525.82409667969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.07434391975403,3902.54623413086,4815.32067871094,4469.22631835938,1534.7414855957,3456.56573486328,1621.81421852112,3396.72271728516,4665.57788085938,4712.51306152344,4722.27099609375,4731.98803710938,4741.6669921875,3891.47430419922,702.570709228516,2471.76512145996,6569.17395019531,84128.9343261719,59643.3588867188,44454.501953125,24325.4340820312,16602.5131835938,9853.36572265625,9278.83081054688,13206.4040527344,68932.46875,39999.9404296875,15397.4370117188,0,7452.05493164062,36710.4663085938,118042.599609375,75464.9013671875,34144.7255859375,31705.2250976562,24028.6684570312,25625.5454101562,25038.3212890625,22854.8461914062,29144.7749023438,33908.9892578125,31548.064453125,33345.7719726562,22229.572265625,22258.978515625,21908.923828125,10506.9260253906,10317.7370605469,8786.044921875,6994.68200683594,11086.7039794922,13589.298828125,16373.2526855469,20530.2749023438,18914.9897460938,27361.5419921875,23294.4526367188,17096.4448242188,16250.3649902344,10135.1806573868,13827.3090820312,13306.404296875,14114.8352050781,14050.2502441406,11639.9020996094,8453.53796386719,11308.9260253906,12194.7497558594,14399.9377441406,11553.0900878906,10319.8271484375,8772.23608398438,11657.4396972656,11198.6740722656,21355.6977539062,17892.0581054688,18417.90625,20510.2412109375,21560.9682617188,22414.78125,25872.7958984375,28494.16796875,26512,14693.3818359375,12828.0478515625,13804.3591308594,15149.6682128906,22622.9072265625,15372.3950195312,12927.4809570312,16706.8251953125,18288.1362304688,15137.2509765625,16849.7265625,23971.8984375,16230.1408691406,17622.7946777344,21199.2680664062,19389.4829101562,14771.8249511719,11983.0002441406,16161.4357910156,17113.3452148438,17409.220703125,17431.24609375,17773.1611328125,11729.6159667969,11255.3432617188,14373.7172851562,14493.3122558594,12913.6879882812,18386.1643066406,20816.4521484375,24432.2192382812,22462.0048828125,15221.7290039062,15238.1989746094,17596.15234375,26102.5788574219,22180.2807617188,24202.0336914062,32422.9809570312,39335.2583007812,28514.724609375,17829.220703125,17817.1625976562,22103.421875,17487.1899414062,17704.00390625,17412.0349121094,14402.4130859375,14608.0007324219,14756.7106933594,14917.7006835938,10971.0639648438,11383.8332519531,7044.458984375,10492.0749511719,23114.9130859375,14713.8349609375,14700.4379882812,26376.3933105469,87515.9609375,50611.23046875,39486.8676757812,210.117492675781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,819.199615478516,3935.74487304688,2541.16729736328,4179.32287597656,1464.81701660156,2484.59986877441,1766.81716156006,3972.75354003906,4702.71496582031,4712.51306152344,4722.27099609375,4731.98803710938,4741.6669921875,3342.55972290039,702.570709228516,1855.87004089355,6184.73596191406,83916.8908691406,58053.7807617188,37865.416015625,24019.572265625,15678.7399902344,9976.59375,9279.10986328125,9950.23706054688,63012.4990234375,35901.4599609375,10149.3681640625,0,6663.43115234375,43562.7465820312,127667.7734375,119454.500976562,32603.7827148438,32767.4345703125,23483.4370117188,26394.2661132812,24906.8251953125,22648.9282226562,28488.4028320312,33908.9892578125,31040.1372070312,33772.2514648438,22229.572265625,22266.3725585938,22302.9848632812,11635.4201660156,11059.7697753906,8618.5009765625,6994.68200683594,11255.8341064453,13377.5417480469,16801.3786621094,20530.2749023438,18501.8129882812,28889.7084960938,23734.4428710938,17067.3515625,16250.3649902344,8383.81463623047,16800.451171875,12520.75,14114.8352050781,13921.8820800781,11783.8549804688,11431.1569824219,12196.9208984375,12179.921875,14318.3999023438,11545.5419921875,10313.7690429688,8763.1630859375,10324.0588378906,10188.162109375,21173.671875,18130.3383789062,18880.0947265625,20640.9311523438,20039.5283203125,16042.5842285156,27867.8837890625,30550.0244140625,27648.87109375,13067.2409667969,12828.0478515625,13969.1320800781,15278.69921875,24521.8969726562,18061.9711914062,13598.0959472656,17455.7727050781,20489.6240234375,15137.2509765625,17120.794921875,23971.8984375,15983.3869628906,16684.6606445312,21199.2680664062,19064.1201171875,15192.1591796875,13539.48828125,17081.443359375,17122.1650390625,17409.220703125,17427.1430664062,17696.6196289062,11718.623046875,11221.7573242188,14338.5290527344,14638.82421875,13744.8200683594,12945.390625,20344.0302734375,24427.0649414062,21127.4858398438,15298.1071777344,15296.99609375,16240.9780273438,14071.2587890625,21012.6298828125,21376.4018554688,29057.017578125,36629.5170898438,25054.5571289062,17727.7607421875,17742.4365234375,18103.6948242188,17487.1899414062,17450.6669921875,17274.6328125,14655.8850097656,18051.4018554688,18789.5541992188,14831.2868652344,12935.716796875,11242.40625,6785.43505859375,6835.24597167969,16267.9061279297,14758.5900878906,14700.4379882812,15032.1320800781,49898.5390625,49267.33984375,52082.3408203125,18297.3938598633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1408.76985168457,3793.27029418945,1961.65620326996,4525.51196289062,2503.68563842773,1499.60732650757,1727.18288421631,4312.92236328125,4702.71496582031,4712.51306152344,4722.27099609375,4731.98803710938,4741.6669921875,3128.66189575195,702.570709228516,1197.40370178223,6122.90600585938,73909.5091552734,40974.0190429688,31721.4018554688,24213.4072265625,14402.4709472656,10294.25390625,8686.74584960938,19673.8942871094,57242.9169921875,29468.3447265625,9826.6181640625,0,9515.29223632812,38874.556640625,133792.208984375,115321.508789062,27989.5717773438,29418.7504882812,24552.05859375,27159.9033203125,25511.3178710938,22604.65625,26378.17578125,33475.970703125,30551.2958984375,33470.6108398438,22229.572265625,22266.3725585938,22302.9848632812,11866.119140625,11611.7099609375,9013.81909179688,6994.68200683594,7833.18090820312,13151.00390625,17426.2839355469,20530.2749023438,18091.0708007812,29474.6547851562,24504.9506835938,16856.6240234375,16250.3649902344,7034.93005371094,12326.3271484375,11863.1330566406,14114.8352050781,13458.8520507812,11783.8549804688,11840.6669921875,12944.6398925781,12509.1511230469,14560.5700683594,11589.7360839844,10303.1728515625,8763.1630859375,9834.0478515625,10030.2009277344,20908.97265625,18833.75,19233.5927734375,20640.9311523438,19260.3552246094,14955.3659667969,27893.8168945312,30550.0244140625,28621.7033691406,13077.7570800781,12828.0478515625,13537.6689453125,17642.5500488281,25127.5126953125,20013.0334472656,14293.3959960938,18978.5949707031,21337.1767578125,15137.2509765625,17326.2199707031,23971.8984375,15876.6079101562,17609.8388671875,21199.2680664062,19630.6320800781,15334.1369628906,15490.87109375,17081.443359375,17127.6323242188,17023.857421875,17383.9262695312,17377.7553710938,11987.5129394531,11221.7573242188,14278.748046875,14670.8271484375,11800.578125,14306.6870117188,20200.259765625,24432.2192382812,18966.6838378906,15342.1511230469,15205.05078125,10124.0319824219,13633.4548339844,21012.6298828125,21031.0439453125,27095.7470703125,34256.2944335938,23249.2290039062,17615.4599609375,17742.4365234375,17563.7143554688,17339.33984375,16474.8068847656,18759.830078125,22025.361328125,23023.91796875,19789.0461425781,15516.7998046875,14754.3361816406,10942.1300048828,6783.4130859375,6803.36499023438,9097.9609375,14338.3369140625,14583.1799316406,15910.37109375,46929.5498046875,47825,52082.3408203125,42492.2641601562,279.072387695312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1403.29534912109,3956.4013671875,1957.41453552246,3580.0810546875,2860.19635009766,1670.12864685059,1777.79235458374,4692.8779296875,4702.71496582031,4712.51306152344,4722.27099609375,4731.98803710938,4741.6669921875,1535.50936889648,702.570709228516,880.196090698242,5401.09729003906,44223.9212646484,31394.7124023438,30108.2670898438,24505.5112304688,12109.6042480469,9475.43591308594,14592.6368408203,33806.7177734375,44780.900390625,24623.1215820312,12806.3997802734,0,11928.3295898438,38565.77734375,120263.499023438,105069.653808594,26867.37890625,23681.3168945312,26733.1650390625,28298.0673828125,26433.7866210938,22499.9829101562,25033.03125,30235.5571289062,27482.9018554688,27147.4970703125,22229.572265625,22266.3725585938,22302.9848632812,16111.6750488281,11988.0810546875,10390.4609375,6994.68200683594,8627.22216796875,13589.298828125,19790.6157226562,20614.5048828125,17902.7788085938,30671.7211914062,25083.4038085938,16653.0749511719,16579.8093261719,10929.1219139099,13519.7299804688,10718.666015625,13568.5461425781,13751.076171875,11783.8549804688,12144.3969726562,13317.630859375,13292.4409179688,15512.2377929688,11613.83203125,10213.5170898438,8785.8310546875,9975.8359375,10417.3220214844,18294.1225585938,18323.1059570312,18975.1435546875,20640.9311523438,17143.2321777344,14955.3659667969,27747.7651367188,30550.0244140625,28446.8942871094,12964.8220214844,13007.3569335938,13390.9382324219,20467.9970703125,25127.5126953125,19834.3200683594,14373.9130859375,17734.9978027344,23632.2568359375,15141.0881347656,18467.7722167969,22776.19921875,15829.4680175781,18711.5749511719,21456.9047851562,18765.162109375,15324.8520507812,15787.8601074219,17081.443359375,17105.8203125,16741.4245605469,17184.3862304688,17123.9787597656,13000.2880859375,11221.7573242188,14204.8081054688,15447.6770019531,13019.462890625,4529.47732543945,19783.1630859375,24431.169921875,19950.5180664062,15342.1511230469,15356.1689453125,10151.4658203125,13696.9020996094,21012.6298828125,21031.0439453125,25118.625,33406.8247070312,21740.9921875,16248.2268066406,17742.4365234375,17090.3935546875,17062.126953125,16068.7687988281,21410.9248046875,25420.9663085938,23242.625,20693.2561035156,15541.59765625,14917.3649902344,10221.27734375,6783.4130859375,7710.123046875,8747.93823242188,12491.9799804688,12626.7900390625,15954.1140136719,44661.25390625,47837.2001953125,52082.3408203125,49723.2900390625,18725.4401855469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1548.21862792969,4244.49725341797,2374.22533798218,3413.49548339844,687.931396484375,1568.65600585938,1959.11679077148,4667.19689941406,4702.71496582031,4712.51306152344,4722.27099609375,4731.98803710938,4741.6669921875,1418.40161132812,702.570709228516,880.196090698242,4730.12301635742,7538.15490722656,22673.3286132812,27409.4350585938,25302.6748046875,15889.6892089844,7870.67407226562,12147.7409667969,33517.8793945312,29659.4223632812,22851.5129394531,16866.2838287354,0,14716.4077148438,40060.7094726562,100659.310546875,62431.6865234375,26864.458984375,21175.8662109375,29142.3344726562,28298.0673828125,27543.08984375,22824.22265625,22089.54296875,25552.3837890625,27070.283203125,22888.0556640625,21913.3608398438,22266.3725585938,22302.9848632812,16465.3410644531,12001.1999511719,10076.1149902344,6994.68200683594,8004.67309570312,14773.9401855469,20656.4931640625,20946.4223632812,17866.4609375,31691.5249023438,25008.1201171875,17895.3149414062,17413.3269042969,15219.5009765625,18453.4440917969,10676.5678710938,13032.8129882812,13342.4079589844,11634.8708496094,12481.1899414062,13317.630859375,13465.5400390625,16421.6970214844,11613.83203125,10304.5190429688,9313.75390625,9997.34887695312,11164.1879882812,11742.1818847656,15093.5319824219,18855.173828125,20640.9311523438,17158.4382324219,14955.3659667969,24157.0241699219,30550.0244140625,29465.9631347656,14003.916015625,13887.5568847656,14317.5380859375,21417.4331054688,25127.5126953125,19162.1477050781,14393.2280273438,16863.5119628906,25793.8193359375,18649.4501953125,19227.7678222656,23863.8305664062,15835.5361328125,19919.8669433594,22418.5107421875,16461.0678710938,15089.6630859375,15002.5068359375,17081.443359375,17099.3603515625,16313.8764648438,16843.3601074219,17260.8151855469,14206.158203125,11221.7573242188,14375.2719726562,15866.9069824219,13509.1789550781,8494.23284912109,16237.6953125,24419.4233398438,23196.5126953125,15342.1511230469,15153.1267089844,10098.6918945312,10882.919921875,20705.658203125,21157.091796875,26788.5380859375,30640.978515625,18957.6447753906,16110.0288085938,17742.4365234375,16082.6652832031,16920.5654296875,16066.8967285156,21814.537109375,25480.373046875,23368.2880859375,20991.4599609375,15885.3310546875,14459.1831054688,10809.6651611328,6805.26806640625,9091.43212890625,9436.55322265625,9407.580078125,10954.2869873047,16527.3718261719,41029.287109375,45474.41015625,50518.8203125,50227.548828125,44956.7265625,4450.95803833008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,373.276214599609,3772.96453857422,3469.25263977051,3154.71918106079,1081.5842590332,1382.90530157089,2709.25756835938,4102.40173339844,4702.71496582031,4712.51306152344,4722.27099609375,4731.98803710938,4692.15100097656,811.400299072266,702.570709228516,880.196090698242,5703.09094238281,6745.21704101562,19913.4870605469,23873.7495117188,24687.9741210938,16761.8344726562,8794.62524414062,9277.54907226562,31026.0122070312,19877.8581542969,19209.9848632812,16276.6223144531,0,17945.4248046875,40724.734375,75700.318359375,42677.8203125,26097.4790039062,20754.9741210938,29782.8740234375,28298.0673828125,28256.7690429688,25870.6240234375,21518.2548828125,23236.1147460938,24017.552734375,23794.89453125,21947.0678710938,22261.2094726562,22302.9848632812,15666.4418945312,12001.1999511719,10715.669921875,7181.71911621094,7532.46313476562,17021.0893554688,21024.8330078125,23215.693359375,18744.5073242188,31920.6225585938,22782.9228515625,18214.4482421875,17558.2619628906,14333.6683349609,20475.39453125,10676.5678710938,11356.2658691406,10735.458984375,10493.6579589844,13200.0949707031,13317.630859375,13464.5229492188,16479.0649414062,11613.83203125,10707.3151855469,9949.79907226562,10066.1518554688,11273.7629394531,11291.4909667969,14338.8547363281,19393.59375,20640.9311523438,17065.0632324219,14955.3659667969,18505.4719238281,29030.1342773438,30255.0607910156,15417.5969238281,15902.4582519531,17732.6118164062,21116.04296875,23589.4248046875,16201.8071289062,14300.498046875,14742.5031738281,25466.0610351562,21884.3149414062,21257.4731445312,23654.951171875,15824.5029296875,20585.1682128906,22905.7280273438,15400.6870117188,14963.2341308594,14683.5087890625,17081.443359375,17099.3603515625,12956.2280273438,16374.5131835938,17337.6018066406,13299.3701171875,11221.7573242188,14731.9851074219,16158.4831542969,13509.1789550781,9680.93579101562,18542.7651367188,24407.5771484375,23971.4448242188,15347.5461425781,14971.9448242188,11244.4248046875,10061.4519042969,19171.1198730469,21876.458984375,28899.3876953125,29914.3901367188,19027.6340332031,16053.5346679688,17501.3657226562,16230.6645507812,16446.6437988281,17226.0107421875,23125.6904296875,25430.7841796875,23351.9521484375,22802.7607421875,18303.4702148438,13340.6560058594,11007.5422363281,6790.49609375,9384.69384765625,9522.26025390625,8021.3271484375,9511.62890625,16710.7548828125,27090.623046875,31188.4223632812,46040.5180664062,50155.2197265625,48514.73046875,32749.982421875,0.951349020004272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3719.94036865234,3136.08374023438,2712.14838409424,1080.5264339447,811.102294921875,2538.26119995117,4285.32336425781,4702.71496582031,4712.51306152344,4722.27099609375,4731.98803710938,4650.51599121094,654.476608276367,694.391098022461,880.196090698242,5636.2919921875,5741.11291503906,9449.10107421875,18924.8498535156,24549.7690429688,18817.2973632812,9111.40209960938,7798.4560546875,28912.6411132812,13979.2409667969,18140.4353027344,18803.1870117188,0,21734.1574707031,40083.7333984375,48143.708984375,40648.9150390625,29392.9809570312,20991.7138671875,30315.9008789062,28298.0673828125,28296.041015625,27678.576171875,21518.2548828125,21557.880859375,19286.451171875,24853.7280273438,21649.2797851562,22077.853515625,22120.6215820312,15029.6042480469,12001.1999511719,11653.6030273438,10124.4829101562,8347.27111816406,16453.9282226562,21024.8330078125,23286.1362304688,26328.919921875,31898.759765625,20421.6000976562,18337.2749023438,17727.6862792969,19242.0751953125,21480.2641601562,10676.5678710938,10678.4089355469,10685.1638183594,9716.791015625,13285.9208984375,13317.630859375,13437.5549316406,16902.4128417969,11813.7099609375,10738.453125,9962.78198242188,8346.44396972656,11271.6569824219,11291.4909667969,13233.6408691406,18385.9233398438,20640.9311523438,16094.2922363281,14955.3659667969,16999.3212890625,24603.2099609375,23623.9331054688,15417.5969238281,16718.2932128906,17999.9853515625,19323.1538085938,19627.6081542969,16219.57421875,14474.7351074219,13007.5007324219,19327.7604980469,23517.544921875,21505.5747070312,23313.4912109375,15942.8601074219,22519.9521484375,21240.8518066406,15318.2739257812,14927.6320800781,15832.8837890625,34601.361328125,16341.9230957031,8666.68383789062,16090.4921875,17356.8745117188,12533.9528808594,10700.3640136719,14650.0009765625,15991.0461425781,13509.1789550781,12800.2907714844,18575.4169921875,24403.4228515625,24426.177734375,15891.2387695312,15356.1689453125,12577.4580078125,10061.4519042969,17441.8188476562,22038.7729492188,28868.0537109375,27917.9106445312,17638.0222167969,15924.2739257812,17475.0107421875,16073.2053222656,15979.71484375,19737.8315429688,23412.2270507812,25404.3862304688,23297.69921875,22778.1020507812,20005.1586914062,15719.2380371094,11221.7969970703,7404.88403320312,9490.10595703125,11466.2111816406,9224.72985839844,9709.8740234375,15553.5895996094,17300.66796875,26352.9892578125,38359.5498046875,49794.490234375,48303.4013671875,67381.4892578125,542.297485351562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,93.5977935791016,3258.68653106689,2432.70793533325,3168.17489624023,1408.36468505859,902.558208465576,2595.05786132812,4373.58483886719,4702.71496582031,4712.51306152344,4722.27099609375,4731.98803710938,4667.333984375,643.606307983398,658.889495849609,879.221099853516,5331.90386962891,5599.90100097656,5566.22399902344,20156.9931640625,24449.87890625,22773.4475097656,9001.10021972656,7074.24096679688,13526.5568847656,10495.2490234375,17963.7426757812,21457.5537109375,693.404907226562,26283.2193603516,39384.533203125,48440.7890625,40899.3095703125,34069.28515625,22571.2392578125,29631.1508789062,28298.0673828125,28297.251953125,27533.7729492188,22132.4448242188,21554.9077148438,19439.28125,25387.2739257812,21477.8442382812,21923.333984375,21670.6875,14091.1550292969,12001.1999511719,11318.3471679688,11117.1979980469,10182.4638671875,20046.0263671875,21024.8330078125,25116.8198242188,31620.0346679688,31207.564453125,18309.62890625,18337.2749023438,17806.0209960938,21708.1376953125,20377.697265625,10676.5678710938,10674.6999511719,10685.1638183594,10267.3381347656,12929.8010253906,12527.6091308594,13455.6689453125,16437.2990722656,11495.1440429688,10648.6110839844,9656.9697265625,7609.44091796875,11174.5148925781,11291.4909667969,13219.6047363281,16668.3571777344,20441.6381835938,16684.1638183594,15017.666015625,17335.109375,20414.806640625,18976.7731933594,15393.0270996094,17103.8342285156,17999.9853515625,19536.8076171875,15869.4428710938,16220.8420410156,14457.587890625,10676.6281738281,15077.1892089844,23294.7358398438,21411.0400390625,25778.9907226562,21222.4291992188,23236.8374023438,16148.0322265625,14803.5581054688,14487.1201171875,16833.3510742188,66908.7998046875,16276.6958007812,11074.1590576172,16344.6730957031,17415.2197265625,15392.630859375,9499.39013671875,14723.8771972656,15317.2958984375,13359.3469238281,15397.4516601562,18183.0737304688,24402.470703125,24426.177734375,14134.5288085938,14283.6931152344,11404.1276855469,10061.4519042969,18846.9438476562,25165.9790039062,28899.3876953125,27468.34765625,17618.6179199219,15924.2739257812,17401.08203125,16285.8002929688,15693.4050292969,19976.6015625,23522.1669921875,23009.9008789062,24348.3422851562,22760.2758789062,21488.3950195312,22226.9086914062,17207.4567871094,7520.14794921875,9490.10595703125,11139.4501953125,9875.69006347656,11727.0788574219,15267.3366699219,17228.7900390625,25667.505859375,39032.451171875,49364.5595703125,48080.2109375,109232.439453125,18293.9687194824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,71.5569686889648,2615.8525390625,3442.7032623291,2652.88175988197,2619.12609863281,1530.09790039062,2484.20788574219,4341.48193359375,4702.71496582031,4712.51306152344,4722.27099609375,4731.98803710938,4314.61090087891,642.654510498047,643.952697753906,875.756988525391,5238.11798095703,5555.29699707031,5566.22399902344,19470.193359375,23918.2690429688,25252.9111328125,9726.91015625,6733.44396972656,10974.20703125,10495.2490234375,16499.9150390625,21608.6689453125,7228.02054214478,37759.8337402344,37383.71875,48442.7998046875,40684.75,35774.427734375,30945.4458007812,31095.244140625,28298.0673828125,28325.453125,27972.1572265625,24074.255859375,22425.91015625,19383.3413085938,24596.1772460938,21439.9775390625,21492.7729492188,21405.0161132812,13508.7243652344,11975.7958984375,11206.7470703125,11117.1979980469,11134.8601074219,18668.8911132812,21024.8330078125,30117.1342773438,34115.2250976562,34228.625,18567.2758789062,18337.2749023438,17946.3208007812,21937.763671875,18633.9321289062,10676.5678710938,10674.7067871094,10685.1638183594,11028.7946777344,12011.2099609375,12199.1938476562,13512.9560546875,15802.7121582031,10934.2160644531,10451.1599121094,9075.40283203125,7701.66394042969,11147.8898925781,10858.4030761719,12339.8218994141,15474.8439941406,17364.6013183594,16069.0830078125,17740.7121582031,17353.0693359375,17809.8610839844,18803.2380371094,15030.9020996094,16968.3469238281,17999.9853515625,18233.1396484375,15869.4428710938,16240.3400878906,13128.4177246094,7510.60302734375,16139.1276855469,20705.9741210938,21316.8549804688,26113.4008789062,28600.576171875,23576.8466796875,14519.4489746094,14897.8630371094,14426.0910644531,22055.0178222656,71132.068359375,19091.6918945312,10899.8686523438,16237.7602539062,17137.5637207031,15181.1369628906,9203.833984375,14923.6459960938,13656.5178222656,12891.5478515625,16161.23828125,16633.5297851562,22821.751953125,24426.177734375,13399.0190429688,10899.2309570312,10224.4709472656,13185.4340820312,20557.3071289062,27244.685546875,28899.3876953125,28079.4658203125,19987.9299316406,15924.2739257812,16787.5871582031,16233.8469238281,15552.3461914062,20455.2983398438,23124.7270507812,22686.4936523438,25896.4897460938,23136.9848632812,21837.9140625,22840.0922851562,28915.439453125,7419.67309570312,9490.10595703125,11426.2700195312,13260.4553222656,12327.3771972656,16238.9426269531,17923.005859375,25633.5004882812,24654.166015625,48559.25,47647.669921875,95746.12109375,73720.8374023438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
